"word" "word.freq" "doc.freq"
"913" "bier" 32 30
"914" "nennt" 57 50
"915" "blut" 303 259
"916" "prätendirt" 3 3
"917" "verlorenes" 7 7
"918" "korn" 33 32
"919" "schwalbe" 5 5
"920" "misthaufen" 1 1
"921" "weizenboden" 1 1
"922" "aufging" 28 28
"923" "wir's" 36 31
"924" "zertraten" 1 1
"925" "stämmen" 7 7
"926" "großvater" 42 37
"927" "stallknecht" 7 7
"928" "vater" 1803 928
"929" "schacherte" 1 1
"930" "handelte" 25 24
"931" "erzürnten" 4 4
"932" "mehrheit" 5 4
"933" "näher" 300 254
"934" "bequemer" 18 18
"935" "umringt" 12 12
"936" "gedrängt" 31 31
"937" "tobenden" 5 5
"938" "unfähig" 28 28
"939" "gebrauchen" 29 29
"940" "flog" 130 122
"941" "partei" 23 23
"942" "ergreifen" 31 31
"943" "sprung" 19 16
"944" "gefährlich" 62 59
"945" "besinnung" 46 44
"946" "unversehrt" 5 4
"947" "bedeutend" 29 29
"948" "beschädigt" 6 6
"949" "boden" 447 394
"950" "erreichte" 68 66
"951" "beschwichtigt" 5 5
"952" "tobten" 6 6
"953" "genugthuung" 32 30
"954" "mehrzahl" 11 11
"955" "stelle" 396 348
"956" "bereit" 103 100
"957" "gelassen" 114 109
"958" "einzusehen" 11 11
"959" "theilen" 71 70
"960" "kräfte" 92 82
"961" "abgingen" 3 3
"962" "beschloß" 85 85
"963" "galopiren" 1 1
"964" "geschlagen" 83 82
"965" "tobte" 17 17
"966" "steifen" 11 11
"967" "geraden" 15 15
"968" "degen" 49 38
"969" "knicken" 2 2
"970" "drinnen" 66 60
"971" "mensur" 1 1
"972" "arm" 466 382
"973" "schulter" 149 140
"974" "umsinke" 1 1
"975" "ungeziemenden" 1 1
"976" "ausfall" 3 3
"977" "gegner" 31 28
"978" "vorzubeugen" 8 8
"979" "fähig" 62 62
"980" "schielen" 2 2
"981" "brandenburger" 4 4
"982" "sandpilzen" 1 1
"983" "richten" 65 63
"984" "geringer" 28 28
"985" "zurückzuhalten" 13 13
"986" "trank" 136 123
"987" "blutigen" 29 26
"988" "entscheidung" 31 30
"989" "vorzubereiten" 16 16
"990" "ruhigeren" 7 7
"991" "uebermaß" 5 5
"992" "gewahrten" 3 3
"993" "gährung" 4 4
"994" "augenblick" 567 492
"995" "niederzuschlagen" 5 5
"996" "heftigen" 62 61
"997" "auftritten" 4 4
"998" "geschüttelte" 1 1
"999" "hände" 563 482
"1000" "unordnung" 29 27
"1001" "umgedrehten" 2 2
