"word" "word.freq" "doc.freq"
"684" "weinlaune" 5 5
"685" "eingegebenen" 2 2
"686" "farce" 2 2
"687" "liegen" 523 490
"688" "vermöge" 34 34
"689" "leidenschaftlichkeit" 30 29
"690" "sarmatische" 1 1
"691" "charakter" 264 248
"692" "rolle" 167 162
"693" "auffaßt" 1 1
"694" "geschlichen" 23 23
"695" "zufalls" 24 24
"696" "berauschte" 9 9
"697" "stimmung" 347 325
"698" "omen" 3 3
"699" "gezückten" 3 3
"700" "huldigten" 8 8
"701" "piasten" 1 1
"702" "erhitzten" 19 19
"703" "schrieen" 73 70
"704" "erhebung" 25 25
"705" "balken" 61 55
"706" "wände" 128 121
"707" "lüfte" 35 35
"708" "draußen" 680 584
"709" "versammelten" 52 51
"710" "chaotischen" 2 2
"711" "lärm" 187 176
"712" "einzelnen" 170 162
"713" "namen" 1189 967
"714" "hörten" 165 160
"715" "wahlkönig" 1 1
"716" "quidnam" 2 1
"717" "promittis" 1 1
"718" "dabis" 1 1
"719" "confoederatis" 1 1
"720" "brüllte" 27 24
"721" "bärtiges" 3 3
"722" "angesicht" 155 139
"723" "gewaltiger" 51 51
"724" "schläger" 1 1
"725" "lebensalter" 2 2
"726" "commersen" 1 1
"727" "präsidirt" 1 1
"728" "erhitzung" 5 5
"729" "ruhe" 849 760
"730" "minderen" 1 1
"731" "genusse" 21 21
"732" "mehreren" 115 113
"733" "uebung" 26 26
"734" "herrühren" 16 15
"735" "erhob" 757 692
"736" "schleuderte" 78 78
"737" "flammende" 9 9
"738" "herrlichkeit" 73 73
"739" "glühenden" 96 94
"740" "haß" 188 170
"741" "wahr" 906 780
"742" "leerst" 1 1
"743" "kelchglas" 8 7
"744" "reichend" 15 15
"745" "trinkt" 49 45
"746" "bibit" 1 1
"747" "schrie" 695 585
"748" "verworrene" 21 21
"749" "chor" 44 37
"750" "trunkene" 11 10
"751" "hälfte" 185 172
"752" "reste" 25 25
"753" "fallen" 409 385
"754" "zerbrach" 19 19
"755" "reinen" 130 130
"756" "jubilirte" 3 3
"757" "gläser" 89 82
"758" "flaschen" 55 51
"759" "bemoos'te" 4 4
"760" "haupt" 515 455
"761" "winkel" 180 171
"762" "zurückgezogen" 91 89
"763" "breite" 166 161
"764" "schultern" 274 262
"765" "legend" 32 32
"766" "trinken" 279 240
"767" "huldigen" 6 5
"768" "zuruf" 26 25
"769" "besonnenern" 1 1
"770" "melancholische" 15 15
"771" "plato" 9 7
"772" "vergesse" 41 41
"773" "schritte" 639 569
"774" "vorgehe" 8 8
"775" "überschrieen" 2 2
"776" "tumult" 35 31
"777" "kurland" 20 14
"778" "augenblicke" 627 577
"779" "gipfelpunkte" 1 1
"780" "stieß" 439 413
"781" "sessel" 147 142
"782" "fuß" 496 445
"783" "schwör" 19 18
"784" "brüder" 142 123
"785" "piastenblut" 1 1
"786" "adern" 113 111
"787" "rinnt" 17 16
"788" "provinz" 41 39
"789" "flecken" 85 78
"790" "dorf" 482 385
"791" "gehörten" 78 78
"792" "wiederholte" 436 408
"793" "lehnsmänner" 2 2
"794" "kuronia" 3 2
"795" "heran" 314 290
"796" "kniee" 203 196
"797" "könige" 111 88
"798" "aufs" 723 659
"799" "belehnung" 2 1
"800" "blühendem" 8 8
"801" "gesicht" 2356 1866
"802" "kräftiger" 57 56
"803" "gedrängter" 4 4
"804" "figur" 98 86
"805" "arbeitete" 144 136
"806" "zweier" 62 58
"807" "wein" 450 352
"808" "glühte" 69 68
"809" "blonden" 91 89
"810" "runden" 83 81
"811" "schelmisch" 32 32
"812" "herausfordernd" 23 23
"813" "blitzten" 54 53
"814" "gestemmt" 19 19
"815" "trotzig" 92 90
"816" "wortführenden" 1 1
"817" "kurone" 1 1
"818" "knieen" 154 152
"819" "höhnendem" 4 4
"820" "blicke" 674 611
"821" "nation" 44 39
"822" "independenzia" 1 1
"823" "väter" 108 93
"824" "frage" 785 698
"825" "molestiren" 4 4
"826" "procurirten" 1 1
"827" "enkel" 88 75
"828" "conserviren" 2 2
"829" "krummen" 18 17
"830" "scheren" 4 4
"831" "milchbart" 2 2
"832" "geknieet" 3 3
"833" "lehrt" 19 18
"834" "verlernte" 1 1
"835" "wundern" 87 84
"836" "czenstochau" 1 1
"837" "stiefel" 88 70
"838" "küssen" 206 190
"839" "rindssohle" 1 1
"840" "rücken" 532 504
"841" "empfangen" 276 260
"842" "küß" 5 4
"843" "jauchzte" 32 31
"844" "streckte" 259 251
"845" "überbot" 9 9
"846" "geboten" 91 90
"847" "rasche" 66 64
"848" "bein" 98 88
"849" "beleidigers" 3 3
"850" "faßte" 550 508
