"word" "word.freq" "doc.freq"
"9583" "umziehen" 8 8
"9584" "ergrünenden" 1 1
"9585" "draus" 6 6
"9586" "zwitschernd" 5 5
"9587" "emporhoben" 1 1
"9588" "niederzusinken" 2 2
"9589" "weichmüthiger" 1 1
"9590" "meisterleut" 2 1
"9591" "redlich" 58 56
"9592" "rabe" 11 9
"9593" "hinreden" 1 1
"9594" "gutheit" 1 1
"9595" "umschmeißen" 1 1
"9596" "abgrunde" 9 7
"9597" "vorüberführen" 1 1
"9598" "gemüthsart" 13 12
"9599" "unberechenbar" 2 2
"9600" "scheidekünstler" 1 1
"9601" "gemüthe" 31 30
"9602" "herausplaudern" 1 1
"9603" "fallstrick" 3 3
"9604" "bewältigen" 13 13
"9605" "seelengut" 1 1
"9606" "bräutlicher" 1 1
"9607" "täuflings" 1 1
"9608" "verabreden" 12 11
"9609" "sondem" 1 1
"9610" "liebkosen" 7 7
"9611" "taufschmause" 1 1
"9612" "schwiegersohn" 67 57
"9613" "schwäher" 14 7
"9614" "beschwichtigt" 1 1
"9615" "gewissensschreie" 1 1
"9616" "beglückte" 2 2
"9617" "verschenken" 10 10
"9618" "korallenschnur" 3 3
"9619" "gestrüppe" 4 4
"9620" "blume" 197 150
"9621" "nachhausefahren" 4 4
"9622" "umarmt" 1 1
"9623" "schreckenvoll" 1 1
"9624" "vierundzwanzigstes" 1 1
"9625" "pferdemarkte" 1 1
"9626" "alljährlich" 7 7
"9627" "geldgurte" 5 2
"9628" "gespann" 5 5
"9629" "charabank" 1 1
"9630" "herunterkommen" 7 7
"9631" "abfallen" 22 21
"9632" "verlohnt" 2 2
"9633" "diebshehler" 3 3
"9634" "abbringen" 10 10
"9635" "hinstellend" 1 1
"9636" "umschnalle" 1 1
"9637" "selbstverrätherisch" 1 1
"9638" "unterlande" 1 1
"9639" "wonnig" 8 8
"9640" "buchenwald" 2 2
"9641" "knospenfeuchten" 1 1
"9642" "obstbaum" 15 12
"9643" "hinfahren" 3 3
"9644" "trübsinn" 14 14
"9645" "aufreizen" 3 3
"9646" "dreinsprechen" 1 1
"9647" "pferdelenken" 1 1
"9648" "hinabging" 4 4
"9649" "mick" 1 1
"9650" "geflissentlich" 11 11
"9651" "ungeschickt" 28 28
"9652" "aufbegehren" 3 3
"9653" "schimpfwort" 7 7
"9654" "zufriedenstellen" 3 3
"9655" "heimfahren" 6 6
"9656" "landesgegenden" 1 1
"9657" "waffengattung" 3 2
"9658" "gewoge" 4 4
"9659" "fels" 15 11
"9660" "bedachtsam" 14 14
"9661" "ertheilte" 14 14
"9662" "bündig" 11 10
"9663" "hindurchgedrängt" 1 1
"9664" "nachsage" 1 1
"9665" "hochfahrend" 5 5
"9666" "schweigsamkeit" 1 1
"9667" "ehrenschmuck" 1 1
"9668" "befangenheit" 16 16
"9669" "braue" 18 17
"9670" "brauen" 28 25
"9671" "scharfblick" 3 3
"9672" "schlummernd" 13 13
"9673" "aufbegehrend" 1 1
"9674" "abbeißen" 3 3
"9675" "bub" 19 15
"9676" "bringst's" 2 1
"9677" "seelenstimmung" 3 3
"9678" "wahrhaft" 50 49
"9679" "ansteckende" 1 1
"9680" "schadenfroh" 13 13
"9681" "gezerr" 1 1
"9682" "appell" 3 3
"9683" "kasern" 1 1
"9684" "kaserne" 3 3
"9685" "abschreiten" 3 3
"9686" "aufdrängen" 7 7
"9687" "umfriedetes" 1 1
"9688" "kraftlos" 8 8
"9689" "kindheit" 45 45
"9690" "rathgeber" 10 10
"9691" "hirte" 25 21
"9692" "pfeifend" 10 10
"9693" "rauchend" 13 12
"9694" "bedeutsam" 14 14
"9695" "anstellig" 7 7
"9696" "pünktlich" 13 13
"9697" "kunstfertigkeit" 1 1
"9698" "pfifferling" 6 4
"9699" "traumwandlerisch" 1 1
"9700" "thätigkeiten" 2 2
"9701" "obhut" 14 14
"9702" "umsichtig" 5 5
"9703" "energisch" 12 12
"9704" "loskaufe" 1 1
"9705" "beschloßen" 2 2
"9706" "feldwebel" 11 9
"9707" "gespannt" 42 41
"9708" "selbstgefühle" 3 3
"9709" "wildbad" 4 2
"9710" "loslassend" 2 2
"9711" "scharmuziren" 2 2
"9712" "verstärkt" 7 7
"9713" "herrscherplan" 1 1
"9714" "unruhvollen" 1 1
"9715" "verhetzt" 1 1
"9716" "umschnallen" 3 3
"9717" "saat" 13 12
"9718" "gesäet" 7 7
"9719" "erinnerlichen" 1 1
"9720" "unachtsam" 6 4
"9721" "maulfaul" 1 1
"9722" "branntweinhandel" 1 1
"9723" "betreiben" 30 28
"9724" "vertrieb" 1 1
"9725" "einspänner" 2 2
"9726" "geschäftsgenosse" 1 1
"9727" "ackerpferde" 2 2
"9728" "kutschenpferde" 1 1
"9729" "kutsch" 1 1
"9730" "zacker" 1 1
"9731" "zwinkernd" 2 2
"9732" "bezüglichkeit" 1 1
"9733" "versessen" 1 1
"9734" "feindschaft" 15 14
"9735" "punktum" 2 2
"9736" "umzug" 3 3
"9737" "marktpferde" 1 1
"9738" "gewühl" 25 25
"9739" "bärenmäßige" 1 1
"9740" "getrauen" 33 32
"9741" "pferdeschwanz" 1 1
"9742" "zustehen" 4 4
"9743" "zaghaftigkeit" 6 6
"9744" "verwünschen" 19 19
"9745" "ehrenstellung" 1 1
"9746" "zugesellen" 7 7
"9747" "pferdeverständiger" 1 1
"9748" "viergespann" 2 1
"9749" "gleichgezeichneter" 1 1
"9750" "braune" 11 10
"9751" "bedrängen" 11 11
"9752" "herzuttat" 1 1
"9753" "geis" 1 1
"9754" "guldenstückle" 1 1
"9755" "ausstechen" 5 5
"9756" "besehet" 1 1
"9757" "bezahl's" 1 1
"9758" "geißel" 3 3
"9759" "heiser" 34 32
"9760" "brandgeld" 1 1
"9761" "weglaufen" 4 4
"9762" "d'ran" 2 2
"9763" "streitende" 7 7
"9764" "sündengute" 1 1
"9765" "rautenwirthssohne" 1 1
"9766" "schüttelnd" 13 13
"9767" "lumpenpack" 4 4
"9768" "hundebagage" 1 1
"9769" "sitzst" 1 1
"9770" "beschimpfen" 12 10
"9771" "höllisch" 39 34
"9772" "anstiften" 16 12
"9773" "brandstifter-vater" 1 1
"9774" "betteln" 13 12
"9775" "sündengut" 1 1
"9776" "fresset's" 1 1
"9777" "ersticket" 1 1
"9778" "blütenduftigen" 1 1
"9779" "sonnenschein" 44 44
"9780" "blütenkelch" 2 2
"9781" "erlaben" 1 1
"9782" "betrüben" 44 40
"9783" "verwünschend" 6 6
"9784" "breitlingen" 2 2
"9785" "selbstverachtenden" 1 1
"9786" "birnbaum" 10 7
"9787" "wegrain" 1 1
"9788" "anhatte" 2 2
"9789" "brautringe" 1 1
"9790" "abgerissen" 11 11
"9791" "untreu" 8 7
"9792" "fünfundzwanzigstes" 2 2
"9793" "nachzubringen" 2 2
"9794" "nebengäßchen" 2 2
"9795" "durchhäuser" 1 1
"9796" "niedergeschlagenem" 2 2
"9797" "geschwätz" 18 18
"9798" "farb" 2 2
"9799" "schnauben" 11 11
"9800" "entballte" 1 1
"9801" "claviertasten" 1 1
"9802" "zusammenzwirnen" 1 1
"9803" "gäns" 1 1
"9804" "anmessen" 8 8
"9805" "denk's" 1 1
"9806" "demüthig" 28 27
"9807" "behalt's" 2 2
"9808" "erbitterte" 2 2
"9809" "weichmüthige" 4 4
"9810" "überliefern" 15 15
"9811" "oberflächlich" 14 14
"9812" "eilbote" 1 1
"9813" "zusammenspannen" 1 1
"9814" "vergleich" 16 16
"9815" "zehrgeld" 2 2
"9816" "erwacht" 7 7
"9817" "müd" 6 6
"9818" "anrieth" 1 1
"9819" "rasten" 13 13
"9820" "hervorbrechen" 6 6
"9821" "zündend" 4 4
"9822" "marktleute" 2 2
"9823" "prophetisch" 4 4
"9824" "sehergabe" 1 1
"9825" "treib's" 4 3
"9826" "herzgrube" 2 2
"9827" "vererb" 1 1
"9828" "ererben" 5 5
"9829" "aufschreiben" 8 7
"9830" "tödte" 5 5
"9831" "zaubermittel" 4 3
"9832" "angethane" 1 1
"9833" "zauberberg" 1 1
"9834" "geheimnißvollen" 27 27
"9835" "abstandssumme" 1 1
"9836" "auswanderung" 4 4
"9837" "erledigt" 1 1
"9838" "gemeindeschäfer" 1 1
"9839" "voraussagen" 12 12
"9840" "gestopft" 3 3
"9841" "vierspännig" 2 2
"9842" "daherfuhr" 1 1
"9843" "vorbeirollten" 1 1
"9844" "gewärtig" 8 8
"9845" "schafseele" 1 1
"9846" "aufsätzigkeit" 1 1
"9847" "niederringen" 2 2
"9848" "mildern" 23 22
"9849" "gewöhnt" 6 6
"9850" "umherfuhr" 2 2
"9851" "angebundenes" 1 1
"9852" "stückle" 1 1
"9853" "staunenswerth" 1 1
"9854" "vorrrückte" 1 1
"9855" "gewitterverkündend" 1 1
"9856" "kellerkälte" 2 2
"9857" "eisklumpen" 2 2
"9858" "gänshaut" 1 1
"9859" "schwurfinger" 1 1
"9860" "gellend" 29 29
"9861" "weißen" 4 4
"9862" "wund" 14 13
"9863" "gesteh" 6 6
"9864" "säh" 3 3
"9865" "auszuzanken" 1 1
"9866" "zusatz" 10 10
"9867" "schwurfingern" 1 1
"9868" "trauervollen" 1 1
"9869" "abgestorben" 2 2
"9870" "bänderverzierte" 1 1
"9871" "tannenbaum" 6 6
"9872" "hoffnungsreichsten" 1 1
"9873" "rautenkranzsohn" 5 3
"9874" "sechsundzwanzigstes" 1 1
"9875" "wochenlang" 9 9
"9876" "bemerktesten" 1 1
"9877" "frappant" 2 2
"9878" "heilend" 3 3
"9879" "urbild" 5 4
"9880" "selbstbewusst" 5 5
"9881" "bauernthums" 1 1
"9882" "anziehend" 23 22
"9883" "ästhetisch" 6 6
"9884" "buchferne" 1 1
"9885" "verharren" 10 10
"9886" "ueberhebung" 3 3
"9887" "vorzugsweise" 12 11
"9888" "armenbad" 1 1
"9889" "freistellen" 1 1
"9890" "beseligen" 5 5
"9891" "hofbesitzer" 2 2
"9892" "voraussetzung" 14 14
"9893" "feme" 1 1
"9894" "wohlthätige" 5 5
"9895" "überströmte" 2 2
"9896" "herztreu" 1 1
"9897" "mußt's" 1 1
"9898" "überführen" 3 3
"9899" "kurhause" 2 2
"9900" "untersuchungshaft" 2 2
"9901" "grundrecht" 2 2
"9902" "abgestellt" 1 1
"9903" "adelige" 2 2
"9904" "darauffolgend" 1 1
"9905" "badeaufenthaltes" 1 1
"9906" "umgebung" 78 75
"9907" "bauernhaube" 1 1
"9908" "bewältigend" 2 2
"9909" "haarflechten" 2 2
"9910" "aufgenestelt" 1 1
"9911" "farbenschillernden" 1 1
"9912" "sonnenschirm" 2 2
"9913" "anschaffen" 19 17
"9914" "gesellschaftlich" 15 14
"9915" "firmelung" 1 1
"9916" "missionär" 38 23
"9917" "schweiz" 11 11
"9918" "rollwagen" 1 1
"9919" "umhergeführt" 1 1
"9920" "priesterlich" 6 5
"9921" "ansprache" 9 9
"9922" "dienstgefällig" 1 1
"9923" "eifervoller" 1 1
"9924" "halsbinde" 8 8
"9925" "hervorbrach" 5 5
"9926" "frauenkreis" 1 1
"9927" "wohltönend" 1 1
"9928" "pantöffelein" 1 1
"9929" "brodiren" 1 1
"9930" "eifervollen" 1 1
"9931" "vortrag" 21 21
"9932" "verständnißreichen" 1 1
"9933" "unverwandt" 23 23
"9934" "redner" 10 10
"9935" "seelenheil" 7 7
"9936" "verwahrlosen" 4 4
"9937" "jungfrauenbunde" 1 1
"9938" "beitreten" 2 2
"9939" "manierlichsten" 1 1
"9940" "weihevoll" 2 2
"9941" "vorziehen" 24 24
"9942" "bannkreise" 1 1
"9943" "leichtigkeit" 16 16
"9944" "badeleben" 1 1
"9945" "abhaltungen" 2 2
"9946" "kastanie" 13 13
"9947" "zuhörerkreise" 1 1
"9948" "missionärs" 3 3
"9949" "niedergeschlagen" 28 28
"9950" "musiken" 1 1
"9951" "schäkernd" 5 5
"9952" "hüpfende" 1 1
"9953" "oberhand" 11 10
"9954" "blumenbekränzten" 2 2
"9955" "abreis'te" 2 2
"9956" "gutartig" 2 2
"9957" "abstoßend" 9 9
"9958" "hoffährtigen" 1 1
"9959" "mitmachen" 14 13
"9960" "erübrigen" 5 5
"9961" "hauspfosten" 1 1
"9962" "zurückhaltend" 12 11
"9963" "beständigkeit" 1 1
"9964" "kurhausball" 1 1
"9965" "blumenstrauß" 15 14
"9966" "zuvorkommen" 14 14
"9967" "beachtend" 3 3
"9968" "wohlgekämmten" 1 1
"9969" "furche" 18 14
"9970" "bürste" 5 5
"9971" "avancirenden" 1 1
"9972" "glatze" 5 4
"9973" "strauß" 35 25
"9974" "geber" 6 6
"9975" "zerzupfen" 1 1
"9976" "lebenskreis" 3 3
"9977" "lenksam" 4 4
"9978" "amtmännin" 1 1
"9979" "regierungsräthin" 1 1
"9980" "höhere" 14 10
"9981" "geringere" 7 7
"9982" "begnügen" 41 41
"9983" "amtsverwesers" 1 1
"9984" "linke" 26 26
"9985" "merkmal" 10 10
"9986" "blumenduftigen" 1 1
"9987" "tückisch" 22 22
"9988" "verehrer" 8 8
"9989" "kirren" 1 1
"9990" "zugreifen" 12 11
"9991" "zweitenmal" 9 9
"9992" "unerklärlich" 26 25
"9993" "bestallung" 1 1
"9994" "vertretend" 1 1
"9995" "staatsanwalt" 21 11
"9996" "gewillt" 2 2
"9997" "verlustig" 1 1
"9998" "übernehmend" 1 1
"9999" "erziehungs-institut" 1 1
"10000" "schnellbleiche" 1 1
"10001" "rechen" 18 17
"10002" "vorhatte" 9 9
"10003" "kreisstadt" 8 6
"10004" "froste" 4 4
"10005" "abgestorbenheit" 1 1
"10006" "getröstete" 2 2
"10007" "körperleiden" 1 1
"10008" "siebenundzwanzigstes" 1 1
"10009" "bescheidentlich" 7 7
"10010" "herablassen" 6 5
"10011" "erdgeborenen" 1 1
"10012" "staatsmann" 5 5
"10013" "abgethan" 24 24
"10014" "schild" 27 26
"10015" "schirm" 24 20
"10016" "orden" 10 10
"10017" "bettelbrief" 1 1
"10018" "orten" 25 25
"10019" "hochtrabend" 2 2
"10020" "hochverehrt" 6 6
"10021" "unbeantwortet" 5 5
"10022" "erfreulich" 22 19
"10023" "ungelenk" 9 9
"10024" "redeweise" 6 6
"10025" "erbaulich" 9 9
"10026" "darthat" 3 3
"10027" "kümmerniß" 2 2
"10028" "ausschütten" 21 21
"10029" "stumpf" 16 16
"10030" "vorhersagung" 1 1
"10031" "rüsten" 21 19
"10032" "durchheizte" 1 1
"10033" "missbehagen" 6 6
"10034" "gemahnen" 7 7
"10035" "sklaverei" 6 6
"10036" "unabwendbar" 2 2
"10037" "stolzirende" 1 1
"10038" "tagelöhner" 6 5
"10039" "haufenweise" 2 2
"10040" "verarbeitung" 1 1
"10041" "schuppe" 14 13
"10042" "schuppen" 15 13
"10043" "säge" 6 5
"10044" "schrillen" 2 2
"10045" "einschnitt" 3 3
"10046" "scheites" 1 1
"10047" "gelangend" 2 2
"10048" "schrille" 2 2
"10049" "kurzathmige" 1 1
"10050" "durchschnitt" 1 1
"10051" "wohlig" 2 2
"10052" "durchströmen" 3 3
"10053" "unbezweifelte" 1 1
"10054" "unscheinbar" 16 16
"10055" "herstellung" 7 7
"10056" "nöthigen" 23 23
"10057" "zeitrichtung" 1 1
"10058" "geschwornen" 3 2
"10059" "wahlrecht" 1 1
"10060" "amtsversammlung" 4 3
"10061" "gefügig" 2 2
"10062" "obmänner" 1 1
"10063" "gemeindeausschusses" 1 1
"10064" "siebenerausschuss" 1 1
"10065" "höchstbesteuerten" 1 1
"10066" "nichtdemokrat" 1 1
"10067" "landeszeitung" 2 2
"10068" "verfärbend" 1 1
"10069" "liste" 16 13
"10070" "geschworen" 21 14
"10071" "gedruckt" 7 6
"10072" "dispensation" 6 5
"10073" "fortgehst" 1 1
"10074" "ritt" 13 13
"10075" "ablehnen" 23 23
"10076" "losangle" 1 1
"10077" "schäumen" 5 5
"10078" "erstickt" 12 12
"10079" "niedergebrannt" 1 1
"10080" "weghebt" 1 1
"10081" "entschuldigend" 7 7
"10082" "vordenken" 1 1
"10083" "blasest" 1 1
"10084" "verunehren" 1 1
"10085" "bedeutungsvollem" 1 1
"10086" "klügste" 7 7
"10087" "gerichtshof" 19 14
"10088" "oede" 14 13
"10089" "genuthuung" 1 1
"10090" "niagara" 2 2
"10091" "schätterndes" 1 1
"10092" "staatseinrichtung" 1 1
"10093" "aufwenden" 2 2
"10094" "witzreden" 1 1
"10095" "taggeld" 1 1
"10096" "staatskasse" 1 1
"10097" "dispensationsgesuch" 1 1
"10098" "abschlägig" 3 3
"10099" "angegriffene" 1 1
"10100" "frohgemuther" 1 1
"10101" "gerichtssitzung" 1 1
"10102" "schwurgerichtstagen" 1 1
"10103" "undenklich" 4 4
"10104" "mitwirkende" 1 1
"10105" "vorsitzende" 24 13
"10106" "altmeister" 2 2
"10107" "rechtsanwalt" 8 6
"10108" "ungesühnt" 2 2
"10109" "kohlenbergwerke" 1 1
"10110" "unterirdisch" 8 7
"10111" "ungesehen" 23 20
"10112" "aufthut" 6 6
"10113" "emporschlagen" 1 1
"10114" "rechtsgelehrte" 6 6
"10115" "bedeutsamkeit" 4 4
"10116" "einrichtung" 58 54
"10117" "wahlversammlung" 1 1
"10118" "bebend" 46 46
"10119" "faltend" 9 9
"10120" "vaterunser" 19 17
"10121" "verlesen" 12 10
"10122" "gerichtsschreiber" 10 7
"10123" "berathung" 8 8
"10124" "schwurgerichtshof" 1 1
"10125" "befreiungsgründe" 1 1
"10126" "zureichend" 7 7
"10127" "zettel" 35 25
"10128" "schwurrichter" 1 1
"10129" "urne" 7 5
"10130" "aufraffen" 12 12
"10131" "eigenthümliches" 12 12
"10132" "räthselvolles" 1 1
"10133" "ablehnung" 1 1
"10134" "ersatzgeschworene" 1 1
"10135" "ausloose" 1 1
"10136" "geschworenenbank" 1 1
"10137" "dichtgefüllt" 1 1
"10138" "zuhörerraume" 1 1
"10139" "ersatzgeschworener" 2 2
"10140" "armstuhl" 1 1
"10141" "ehrenzuruf" 1 1
"10142" "versunkenheit" 2 2
"10143" "rutschen" 4 4
"10144" "erhöhung" 7 6
"10145" "überzeugungsfeste" 1 1
"10146" "wahrhaftigkeit" 7 6
"10147" "rechtsprechend" 1 1
"10148" "gehobenheit" 2 2
"10149" "emporhob" 3 3
"10150" "anklagebank" 1 1
"10151" "complott-diebstahls" 1 1
"10152" "beschuldigen" 2 2
"10153" "verführte" 1 1
"10154" "begründen" 19 18
"10155" "scharfsinnig" 4 4
"10156" "beweisführung" 1 1
"10157" "bestimmende" 1 1
"10158" "zuraunen" 2 2
"10159" "eingekniffenen" 1 1
"10160" "aufgesperrt" 4 4
"10161" "dreinstarrenden" 1 1
"10162" "verschwimmen" 8 8
"10163" "menschengestalt" 4 4
"10164" "beraumen" 1 1
"10165" "sitzung" 15 15
"10166" "gerichtssaal" 4 4
"10167" "angelandeter" 1 1
"10168" "mittagstisch" 5 5
"10169" "gasthof" 20 19
"10170" "peinliche" 1 1
"10171" "anhänglichkeit" 23 23
"10172" "persönlichkeit" 21 21
"10173" "erledigung" 2 2
"10174" "scheibenschießen" 1 1
"10175" "ausdreschen" 1 1
"10176" "angesichtes" 2 2
"10177" "gemeindeschreiber" 1 1
"10178" "reindorf" 1 1
"10179" "gewissenlosigkeit" 3 3
"10180" "niedrigkeit" 3 3
"10181" "brandmarken" 6 6
"10182" "unverwüstlich" 9 9
"10183" "ehrenhaftigkeit" 1 1
"10184" "volkscharakter" 2 2
"10185" "erweckung" 1 1
"10186" "ehrensache" 4 4
"10187" "winterszeit" 5 5
"10188" "glorreich" 13 13
"10189" "assessor" 15 13
"10190" "menschenmenge" 7 7
"10191" "urtheilen" 9 8
"10192" "ersatzgeschworenen" 1 1
"10193" "weihe" 15 15
"10194" "deutschmeisterhause" 1 1
"10195" "übereinanderpurzelnden" 1 1
"10196" "genius" 17 17
"10197" "halbnackt" 3 3
"10198" "deckengemälde" 1 1
"10199" "stuckarbeit" 1 1
"10200" "beeidigt" 1 1
"10201" "sicherheben" 1 1
"10202" "unbehülfliches" 1 1
"10203" "stottern" 29 28
"10204" "bevorzugt" 7 6
"10205" "erfragen" 7 7
"10206" "unverfänglich" 2 2
"10207" "sorglos" 24 24
"10208" "zeugenverhörs" 1 1
"10209" "hauptangeklagte" 1 1
"10210" "gegenüberstehen" 8 7
"10211" "wechselseitig" 11 11
"10212" "mitgeschworenen" 2 1
"10213" "ehrenhaft" 6 6
"10214" "gerichtsverfahren" 1 1
"10215" "unbehaglich" 8 8
"10216" "behauptung" 8 8
"10217" "erörtern" 5 5
"10218" "bestimmtheit" 11 11
"10219" "zweifelvoll" 1 1
"10220" "nichtschuldig" 1 1
"10221" "herausstellen" 3 3
"10222" "mittagesse" 18 16
"10223" "lebensschicksal" 2 2
"10224" "anatomie" 7 4
"10225" "aufgeschnitten" 1 1
"10226" "gerichtsstube" 9 8
"10227" "miterleben" 1 1
"10228" "geregelt" 10 10
"10229" "gerichtsverhandlung" 4 4
"10230" "jahrzehente" 1 1
"10231" "dienstag" 1 1
"10232" "achtundzwanzigstes" 1 1
"10233" "dunkelblau" 15 14
"10234" "kummetkragen" 1 1
"10235" "batten" 1 1
"10236" "seidenbesponnenen" 1 1
"10237" "atlasweste" 2 2
"10238" "kennzeichnend" 1 1
"10239" "bauerntracht" 3 3
"10240" "schwiegersohne" 3 3
"10241" "genugsam" 9 9
"10242" "weichmüthigkeit" 1 1
"10243" "abgeurtheilten" 1 1
"10244" "schub" 2 2
"10245" "einkleiden" 3 3
"10246" "anstehend" 1 1
"10247" "stellvertretend" 2 1
"10248" "reppenberger's" 6 3
"10249" "gerichtsperiode" 1 1
"10250" "abgeurtheilt" 2 2
"10251" "vierteljahr" 9 9
"10252" "überhand" 10 10
"10253" "nehmend" 9 9
"10254" "branntweinbrennerei" 1 1
"10255" "zugwind" 2 2
"10256" "defraudation" 1 1
"10257" "anfassen" 14 14
"10258" "kitzlich" 1 1
"10259" "geübt" 9 9
"10260" "dispensiren" 2 1
"10261" "hinterling" 1 1
"10262" "schwiegervater" 42 37
"10263" "brach" 5 5
"10264" "ueberzahl" 2 2
"10265" "nutzlos" 13 13
"10266" "beiläufig" 10 10
"10267" "todtkrank" 3 3
"10268" "verurtheilender" 1 1
"10269" "listigem" 2 2
"10270" "augenzwinkern" 3 3
"10271" "schwarzkünstler" 2 2
"10272" "einthun" 2 2
"10273" "brandsteuer" 1 1
"10274" "missdeuten" 2 2
"10275" "kaltblütig" 20 20
"10276" "unbändig" 13 13
"10277" "thätlichkeiten" 2 2
"10278" "wirr" 30 30
"10279" "betroffenheit" 3 3
"10280" "morgig" 4 4
"10281" "beiwohnen" 16 15
"10282" "wachend" 12 12
"10283" "jammervoller" 1 1
"10284" "wegrufe" 1 1
"10285" "erlöscht" 5 5
"10286" "flammen" 6 6
"10287" "herbsthimmel" 1 1
"10288" "schoßen" 4 4
"10289" "sternschnuppe" 4 4
"10290" "vertrauender" 1 1
"10291" "innigkeit" 22 22
"10292" "aufblicke" 1 1
"10293" "festwurzeln" 2 2
"10294" "bergesspitze" 1 1
"10295" "thau" 14 14
"10296" "hirt" 6 5
"10297" "laub" 31 30
"10298" "rascheln" 13 13
"10299" "nahen" 62 61
"10300" "ausrichten" 30 30
"10301" "manöver" 5 5
"10302" "fortgewollt" 2 2
"10303" "umherlauft" 1 1
"10304" "traumwandelnd" 1 1
"10305" "umschau" 3 3
"10306" "dammerde" 1 1
"10307" "abschwemmungen" 1 1
"10308" "frühe" 25 25
"10309" "ankündigend" 2 2
"10310" "extrapost" 9 8
"10311" "stiftung" 7 7
"10312" "freigebig" 13 12
"10313" "neunundzwanzigstes" 1 1
"10314" "todesnachricht" 2 2
"10315" "herzlosigkeit" 2 2
"10316" "ehegenossin" 1 1
"10317" "unbeirrt" 4 3
"10318" "waldesdunkel" 2 2
"10319" "zuthuliche" 1 1
"10320" "bettelpfennige" 2 2
"10321" "hülflosen" 9 9
"10322" "freiwerben" 1 1
"10323" "anklopfe" 2 2
"10324" "ueberwachung" 1 1
"10325" "fortkam" 2 2
"10326" "herbsttag" 5 5
"10327" "kräftigen" 5 5
"10328" "schwiegereltern" 8 6
"10329" "erkünstle" 1 1
"10330" "trauerkleidung" 3 3
"10331" "wohlordnen" 1 1
"10332" "gekräuselt" 5 5
"10333" "scheitelhaare" 1 1
"10334" "forschend" 38 37
"10335" "flormanschetten" 1 1
"10336" "flor" 10 10
"10337" "schwiegermutter" 11 10
"10338" "tagesordnung" 6 6
"10339" "kalk" 5 5
"10340" "gefängnißwänden" 1 1
"10341" "abfressen" 1 1
"10342" "tödten" 34 28
"10343" "träppelte" 1 1
"10344" "schwurbank" 4 4
"10345" "eingeschlummertes" 2 2
"10346" "saget's" 1 1
"10347" "behutsamkeit" 5 5
"10348" "böswillige" 1 1
"10349" "kundgeben" 6 6
"10350" "oeffentlichkeit" 6 6
"10351" "blosstellen" 1 1
"10352" "herzenkenner" 1 1
"10353" "ermessen" 10 10
"10354" "menschenmetzger" 1 1
"10355" "augenblinzeln" 1 1
"10356" "collegen" 9 9
"10357" "gepresst" 18 18
"10358" "bedünken" 5 5
"10359" "trauerpflicht" 1 1
"10360" "zulassen" 23 23
"10361" "geloos't" 1 1
"10362" "schwurgenossen" 2 2
"10363" "getroffen" 9 9
"10364" "beschwerde" 23 21
"10365" "aufwog" 2 2
"10366" "wiederkommens" 1 1
"10367" "spannung" 31 30
"10368" "elf" 27 21
"10369" "ablehnungsrechte" 1 1
"10370" "verwerfen" 25 25
"10371" "ausgeloos'ten" 1 1
"10372" "gerichtssaale" 1 1
"10373" "zuhörerraum" 1 1
"10374" "abscheiden" 7 7
"10375" "loge" 19 13
"10376" "trauerkleidern" 3 3
"10377" "kindisch" 39 38
"10378" "militärfrack" 1 1
"10379" "amaranthrothem" 1 1
"10380" "bandelier" 1 1
"10381" "goldgefäßigen" 1 1
"10382" "tressenhut" 3 3
"10383" "anklageschrift" 1 1
"10384" "hinreißend" 5 5
"10385" "beredsamkeit" 17 17
"10386" "verruchtheit" 3 3
"10387" "verheerend" 4 4
"10388" "ruchlosigkeit" 3 3
"10389" "damm" 20 16
"10390" "kreuzverhör" 1 1
"10391" "betrug" 24 22
"10392" "geschäftsgenossen" 1 1
"10393" "ausschließlich" 17 17
"10394" "brüstung" 4 4
"10395" "belastungs" 1 1
"10396" "entlastungszeuge" 1 1
"10397" "sachgemäß" 1 1
"10398" "entscheidend" 28 26
"10399" "plaidoyer" 1 1
"10400" "emporarbeiten" 4 4
"10401" "lauernd" 20 20
"10402" "schadenfreude" 22 22
"10403" "heillos" 11 11
"10404" "sittlichkeit" 3 3
"10405" "verkehrend" 2 2
"10406" "gegenständlich" 1 1
"10407" "überhandnehmend" 2 2
"10408" "entsittlichung" 3 2
"10409" "muthwilligen" 5 5
"10410" "brandlegung" 2 2
"10411" "sturmglocke" 2 2
"10412" "schurke" 17 17
"10413" "umherstehe" 1 1
"10414" "zimmerleute" 3 3
"10415" "nichtig" 14 11
"10416" "mitgeschwornen" 1 1
"10417" "leidenschaftslos" 4 4
"10418" "vorliegend" 5 5
"10419" "hinwirken" 1 1
"10420" "unangemessen" 1 1
"10421" "unerlaubt" 8 8
"10422" "zurückweisen" 21 20
"10423" "verheidiger" 1 1
"10424" "rüge" 4 3
"10425" "ertheilen" 19 19
"10426" "dreinschauen" 5 5
"10427" "gesagte" 4 4
"10428" "hinweisung" 3 3
"10429" "menschenwohnung" 4 4
"10430" "kerkerwänden" 1 1
"10431" "übersichtlich" 1 1
"10432" "berathungszimmer" 1 1
"10433" "vorschlagen" 13 13
"10434" "frohlockendem" 1 1
"10435" "fragestellung" 1 1
"10436" "schwurrichtern" 1 1
"10437" "hungerfieber" 1 1
"10438" "aufliegenden" 1 1
"10439" "acten" 8 7
