"word" "word.freq" "doc.freq"
"10501" "bissen" 63 60
"10502" "heimwesen" 7 7
"10503" "düster" 79 77
"10504" "zuvorkommend" 13 13
"10505" "gnadenbrod" 8 6
"10506" "esse" 15 15
"10507" "mitbrachte" 6 6
"10508" "gefängnißdumpf" 1 1
"10509" "hinabkam" 3 3
"10510" "anspannen" 16 16
"10511" "sonniger" 7 7
"10512" "luftiger" 7 7
"10513" "angefahren" 10 10
"10514" "heerden" 23 21
"10515" "blökten" 4 3
"10516" "erdrückte" 8 8
"10517" "luke" 4 4
"10518" "hinausgewagt" 1 1
"10519" "seil" 15 12
"10520" "schwebte" 81 79
"10521" "freiwillig" 52 50
"10522" "hinabstürzen" 3 3
"10523" "entschiedenen" 23 23
"10524" "schäfersoldaten" 1 1
"10525" "eintraf" 17 17
"10526" "schwankend" 34 34
"10527" "geschwebt" 5 5
"10528" "geweckt" 51 49
"10529" "umhals'te" 4 4
"10530" "weinend" 106 102
"10531" "jähzorn" 17 16
"10532" "giftiger" 7 6
"10533" "entgegengesetzte" 15 15
"10534" "verkindelte" 1 1
"10535" "altmütterlichen" 2 2
"10536" "behandlungsart" 2 2
"10537" "fehle" 37 37
"10538" "kindchensbrei" 1 1
"10539" "koche" 2 2
"10540" "anlege" 1 1
"10541" "fieber" 121 101
"10542" "stürmte" 50 50
"10543" "abgefahren" 2 2
"10544" "angebauten" 2 2
"10545" "ställen" 15 15
"10546" "untergebracht" 20 20
"10547" "hinaussehnen" 1 1
"10548" "zaghaft" 23 23
"10549" "stolperte" 24 23
"10550" "offenbaren" 21 21
"10551" "zeitig" 33 33
"10552" "anderswo" 30 30
"10553" "tröstliche" 13 13
"10554" "verjüngte" 6 6
"10555" "sprach's" 4 4
"10556" "unruhe" 139 135
"10557" "geartetes" 2 2
"10558" "zwietracht" 9 8
"10559" "zerstört" 42 41
"10560" "erwachsen" 21 21
"10561" "zerfall" 2 2
"10562" "zurückhaltung" 36 35
"10563" "hässigen" 2 2
"10564" "verlumpen" 1 1
"10565" "flennen" 2 2
"10566" "unumwundene" 2 2
"10567" "derbere" 1 1
"10568" "schwirrten" 9 9
"10569" "zwiespalt" 19 19
"10570" "aeußerste" 39 39
"10571" "gediehen" 15 15
"10572" "aeußerung" 49 48
"10573" "haschte" 15 15
"10574" "gesprungen" 38 36
"10575" "baum" 151 124
"10576" "gehängt" 44 38
"10577" "lamm" 29 24
"10578" "aufschlug" 33 33
"10579" "friedensboten" 2 2
"10580" "flüchtete" 18 18
"10581" "kinderzucht" 1 1
"10582" "naturell" 12 12
"10583" "widerspenstig" 5 5
"10584" "aufgeweckter" 3 3
"10585" "zartsinniger" 1 1
"10586" "milde" 102 99
"10587" "herrische" 3 3
"10588" "jungfrau" 198 162
"10589" "unbegreiflich" 40 39
"10590" "schwermüthig" 13 13
"10591" "fahrten" 5 5
"10592" "lernte" 102 97
"10593" "weltläufigen" 1 1
"10594" "verstellungskunst" 3 3
"10595" "häusliches" 14 14
"10596" "fünfzehnten" 9 9
"10597" "versteckteren" 1 1
"10598" "werbungen" 3 3
"10599" "hinzuhalten" 5 5
"10600" "bändel" 2 2
"10601" "verdorbenes" 4 4
"10602" "gutherzig" 6 6
"10603" "arbeitsam" 11 11
"10604" "possenspiel" 5 5
"10605" "merken" 118 116
"10606" "erging" 36 35
"10607" "gehätschelt" 3 3
"10608" "stattgefunden" 22 21
"10609" "bestrebte" 6 6
"10610" "liebreich" 26 25
"10611" "herausgestreckt" 1 1
"10612" "friedsamkeit" 2 2
"10613" "nückel" 5 2
"10614" "oberdeutscher" 1 1
"10615" "tücken" 5 4
"10616" "nücken" 1 1
"10617" "bezeichnet" 37 36
"10618" "dargethan" 5 5
"10619" "treuherzig" 35 34
"10620" "hetzen" 10 10
"10621" "wässerlein" 3 3
"10622" "trüben" 65 65
"10623" "bestreben" 23 23
"10624" "ländlichen" 32 31
"10625" "angesehen" 146 139
"10626" "auffallenderweise" 2 2
"10627" "vielgewanderte" 1 1
"10628" "bauernhof" 13 13
"10629" "verbringen" 14 13
"10630" "samenhändlerin" 1 1
"10631" "engelwirthin" 3 2
"10632" "spann" 30 29
"10633" "gestolpert" 2 2
"10634" "geldgeschenk" 4 4
"10635" "meistersleute" 1 1
"10636" "getreue" 16 16
"10637" "ader" 27 24
"10638" "stallthüre" 9 8
"10639" "bhüts" 1 1
"10640" "widerwillig" 13 12
"10641" "grasgarten" 1 1
"10642" "schafstall" 1 1
"10643" "schärfte" 14 14
"10644" "herabzuholen" 1 1
"10645" "drahtgitter" 1 1
"10646" "überziehen" 1 1
"10647" "seliger" 39 38
"10648" "neckte" 14 13
"10649" "neckerei" 15 15
"10650" "kochen" 40 34
"10651" "nähen" 16 16
"10652" "stränge" 2 2
"10653" "stallkammer" 3 3
"10654" "anstecken" 3 3
"10655" "laternenvisitator" 1 1
"10656" "berühmten" 67 66
"10657" "saffianpantoffeln" 2 2
"10658" "sonnigen" 28 26
"10659" "hofraum" 9 9
"10660" "umherspazierte" 1 1
"10661" "zagen" 20 20
"10662" "stillhalten" 2 2
"10663" "günstige" 25 24
"10664" "erfassen" 13 13
"10665" "bedeutungsvolles" 1 1
"10666" "zufällig" 140 138
"10667" "anzubieten" 13 13
"10668" "kauflust" 1 1
"10669" "ersehen" 14 14
"10670" "geredet" 53 49
"10671" "besprochenen" 3 3
"10672" "einschlage" 4 4
"10673" "gesondert" 6 6
"10674" "gehaltene" 8 8
"10675" "getrieben" 136 133
"10676" "bezahlung" 16 15
"10677" "oberfeuerschau" 1 1
"10678" "vorgestellt" 60 58
"10679" "sichtlich" 83 82
"10680" "gemeint" 152 147
"10681" "einödig" 2 2
"10682" "abwenden" 24 24
"10683" "erworbenen" 6 6
"10684" "loszuschlagen" 2 2
"10685" "feuerschaumänner" 1 1
"10686" "waldhornwirth" 22 16
"10687" "zins" 15 13
"10688" "fahrniß" 2 2
"10689" "gütlich" 12 11
"10690" "eingenommene" 1 1
"10691" "einkaufspreis" 1 1
"10692" "gewinnst" 4 4
"10693" "ausrechnen" 5 5
"10694" "feuerschau" 2 2
"10695" "fahrnißversicherung" 2 2
"10696" "gewaltsam" 85 83
"10697" "gefaltet" 42 39
"10698" "aufzuschauen" 6 6
"10699" "geglaubt" 144 138
"10700" "traust" 5 5
"10701" "bescheinen" 3 3
"10702" "frostig" 9 9
"10703" "hinablief" 1 1
"10704" "luftzug" 16 16
"10705" "verzeih" 39 36
"10706" "aufstehend" 23 23
"10707" "veränderte" 21 21
"10708" "leidmüthige" 1 1
"10709" "gesichts" 41 41
"10710" "kisten" 25 23
"10711" "fenstersims" 3 3
"10712" "durchwärmte" 4 4
"10713" "marktplatze" 10 10
"10714" "erstenmale" 29 26
"10715" "niedergeworfen" 13 13
"10716" "verlockend" 15 15
"10717" "vorwurfsvoll" 24 23
"10718" "zumuthen" 21 21
"10719" "morsch" 5 5
"10720" "zurückwiche" 1 1
"10721" "erfaßte" 46 45
"10722" "hievon" 5 5
"10723" "brannten" 52 49
"10724" "traulichem" 5 5
"10725" "gruß" 121 115
"10726" "kammern" 14 13
"10727" "scheunen" 14 14
"10728" "hiehergekommen" 2 2
"10729" "messer" 149 116
"10730" "sense" 14 12
"10731" "feldgeräth" 1 1
"10732" "bewillkommte" 11 11
"10733" "freudigem" 23 23
"10734" "fein" 118 117
"10735" "selbstmord" 15 15
"10736" "leblose" 10 10
"10737" "gemerkt" 39 39
"10738" "feuerbeschau" 1 1
"10739" "wohnstube" 58 50
"10740" "ging's" 65 61
"10741" "treppauf" 4 4
"10742" "treppab" 6 6
"10743" "aufgezeichnet" 2 2
"10744" "gewerthet" 1 1
"10745" "einschätze" 1 1
"10746" "nützlichkeit" 3 3
"10747" "statten" 37 36
"10748" "wollvorräthe" 2 2
"10749" "betracht" 28 28
"10750" "widerstrebens" 5 5
"10751" "versicherungssumme" 3 3
"10752" "belief" 1 1
"10753" "zwanzigtausend" 21 15
"10754" "schmunzelte" 28 27
"10755" "feuerbeschauer" 1 1
"10756" "rühmend" 2 2
"10757" "bauernhaus" 8 8
"10758" "aussteuer" 18 18
"10759" "staunend" 31 31
"10760" "verneinende" 4 4
"10761" "vorzeigte" 1 1
"10762" "unterpfandsscheine" 1 1
"10763" "scherzhaft" 14 14
"10764" "angeschlagen" 13 13
"10765" "achttausend" 3 3
"10766" "vermied" 43 43
"10767" "spüren" 25 25
"10768" "zurechtweisend" 1 1
"10769" "ermangelung" 11 11
"10770" "fensterladens" 3 3
"10771" "genagelt" 9 9
"10772" "steinernen" 54 49
"10773" "hausbank" 4 4
"10774" "hammerschlag" 2 2
"10775" "sarg" 54 42
"10776" "erzürnt" 23 23
"10777" "feinwolligen" 1 1
"10778" "heimkamen" 4 4
"10779" "führers" 11 10
"10780" "hellfarbigen" 3 3
"10781" "laternenvisitation" 1 1
"10782" "päcklein" 1 1
"10783" "trinkgeldes" 1 1
"10784" "kirchheimer" 1 1
"10785" "wollmarkt" 1 1
"10786" "schweigsames" 4 4
"10787" "männchen" 28 21
"10788" "lebensunterhalte" 2 2
"10789" "herreden" 5 5
"10790" "einschenken" 11 11
"10791" "hauptspaß" 4 4
"10792" "rechnungsexempel" 1 1
"10793" "räthselrechnungen" 1 1
"10794" "herausbrachte" 5 5
"10795" "huldigte" 9 9
"10796" "kopfrechner" 1 1
"10797" "bewunderung" 102 100
"10798" "schmeichelreden" 3 3
"10799" "weine" 43 39
"10800" "aufstand" 52 51
"10801" "witzwort" 2 2
"10802" "brandversicherung" 2 2
"10803" "nüchtern" 32 29
"10804" "heimwege" 22 22
"10805" "hellgemuth" 2 2
"10806" "geschäftsreisen" 2 2
"10807" "besahen" 5 5
"10808" "lagern" 11 11
"10809" "verliere" 13 13
"10810" "gewißheit" 88 86
"10811" "hoffte" 133 126
"10812" "ausbleibe" 1 1
"10813" "verheißung" 13 12
"10814" "urgrund" 1 1
"10815" "zuversicht" 62 59
"10816" "nachzuspüren" 4 4
"10817" "grübeln" 28 28
"10818" "zukünftiges" 2 2
"10819" "auffallend" 91 90
"10820" "weichmüthig" 5 5
"10821" "vorsätze" 21 20
"10822" "kommende" 13 13
"10823" "auffällig" 12 12
"10824" "pfarrer" 630 279
"10825" "starkthuerischen" 1 1
"10826" "demuthvolles" 1 1
"10827" "gläubiges" 3 3
"10828" "politischer" 6 6
"10829" "liberaler" 3 3
"10830" "monarchischer" 1 1
"10831" "erhaben" 12 12
"10832" "gleichberechtigung" 2 2
"10833" "wahlen" 5 5
"10834" "zänkischen" 2 2
"10835" "schwermüthigen" 15 15
"10836" "treibe" 21 21
"10837" "derartiges" 4 4
"10838" "versündigung" 4 4
"10839" "ungerechtigkeit" 29 26
"10840" "wirrwarr" 11 11
"10841" "besonderes" 72 72
"10842" "gotteslohn" 3 3
"10843" "kartelte" 1 1
"10844" "willfährigeres" 1 1
"10845" "geschmeidige" 5 5
"10846" "schmeichlerische" 3 3
"10847" "ankauf" 5 5
"10848" "verholfen" 5 5
"10849" "botmäßigkeit" 3 3
"10850" "postboten" 3 3
"10851" "drängende" 5 5
"10852" "baaren" 6 6
"10853" "getilgt" 4 4
"10854" "stückchen" 61 60
"10855" "verzettelte" 1 1
"10856" "herbstwind" 4 4
"10857" "wind" 274 242
"10858" "besprechen" 38 37
"10859" "hunderterlei" 3 3
"10860" "haspeln" 1 1
"10861" "vornehmlich" 12 12
"10862" "bedacht" 57 56
"10863" "kleinlichen" 10 10
"10864" "hantierungen" 4 4
"10865" "bedingte" 4 4
"10866" "ausgreifenden" 2 2
"10867" "erobernden" 2 2
"10868" "planen" 7 7
"10869" "engherzig" 1 1
"10870" "nachgab" 11 11
"10871" "abgeordneten" 6 6
"10872" "liebsten" 142 137
"10873" "opfere" 6 6
"10874" "bestürmte" 8 8
"10875" "widersetzte" 7 7
"10876" "unnachgiebig" 1 1
"10877" "herbst" 87 78
"10878" "dreschzeit" 1 1
"10879" "grundlos" 7 7
"10880" "stadtleben" 3 3
"10881" "wandervogel" 2 2
"10882" "zurückgehalten" 16 16
"10883" "amtsstadt" 14 13
"10884" "gehofft" 37 37
"10885" "kauflustige" 2 2
"10886" "bestimmen" 34 34
"10887" "vogel" 96 85
"10888" "angstvoll" 38 38
"10889" "zweig" 34 30
"10890" "hüpft" 4 4
"10891" "ausschaut" 3 3
"10892" "wanderte" 61 61
"10893" "zwischenhändler" 1 1
"10894" "verbreiten" 24 24
"10895" "niedrigen" 54 52
"10896" "tagespreise" 1 1
"10897" "rautenkranz" 15 10
"10898" "koch" 11 11
"10899" "wirthschaftskunst" 1 1
"10900" "erlernen" 14 14
"10901" "ankamen" 15 15
"10902" "ueberwinterung" 1 1
"10903" "kaufwuth" 1 1
"10904" "borgen" 8 8
"10905" "behaftete" 1 1
"10906" "anzahl" 60 57
"10907" "sogenannter" 10 10
"10908" "klettenschulden" 2 1
"10909" "einsame" 64 60
"10910" "drängern" 2 2
"10911" "überlaufen" 6 6
"10912" "bekümmerte" 30 29
"10913" "peinigten" 3 3
"10914" "tagelang" 18 17
"10915" "hereinbrechenden" 5 5
"10916" "unglücks" 22 21
"10917" "bedrängnissen" 2 2
"10918" "ausgeraubt" 2 2
"10919" "brav" 85 76
"10920" "rechtschaffen" 30 27
"10921" "schlechtigkeit" 17 16
"10922" "gerichtsgänge" 1 1
"10923" "geduldet" 19 19
"10924" "ofenbank" 24 21
"10925" "undeutlich" 26 26
"10926" "frechen" 20 20
"10927" "verfall" 14 14
"10928" "landauf" 2 2
"10929" "landab" 4 4
"10930" "ausbreiten" 7 7
"10931" "himmelschreiend" 7 7
"10932" "heimtückisch" 4 4
"10933" "elende" 52 50
"10934" "preisgab" 4 4
"10935" "festgebannt" 17 17
"10936" "hort" 5 5
"10937" "unbeträchtliche" 1 1
"10938" "erledigte" 2 2
"10939" "heimkehr" 39 36
"10940" "gläubiger" 29 25
"10941" "dreschen" 3 3
"10942" "spreite" 1 1
"10943" "hört's" 4 4
"10944" "leerer" 17 17
"10945" "gescheit" 7 7
"10946" "fahrlässigkeit" 2 2
"10947" "auszulassen" 7 7
"10948" "unfehlbar" 20 20
"10949" "nächstens" 24 24
"10950" "eintreffe" 3 3
"10951" "laufenden" 8 8
"10952" "leinwandballen" 1 1
"10953" "versilbert" 3 3
"10954" "vergeblichen" 25 25
"10955" "umfahrt" 1 1
"10956" "ausgehauenen" 1 1
"10957" "baumstumpf" 4 4
"10958" "schichte" 3 3
"10959" "kienholz" 10 3
"10960" "raffte" 58 56
"10961" "sitz" 76 75
"10962" "kutschentruckle" 4 2
"10963" "wusch" 29 28
"10964" "harzigen" 4 4
"10965" "heimkam" 15 15
"10966" "fragst" 28 28
"10967" "kutschensitz" 7 3
"10968" "heuboden" 4 4
"10969" "dachstuhlbalken" 1 1
"10970" "ausfahrt" 11 10
"10971" "willfährige" 4 4
"10972" "brennmaterial" 1 1
"10973" "verborgener" 5 5
"10974" "versuchung" 56 54
"10975" "abzuthun" 10 10
"10976" "waisenpflegeramtes" 1 1
"10977" "wegwerfen" 3 3
"10978" "daherkamen" 2 2
"10979" "seltsamen" 107 107
"10980" "heiteren" 33 33
"10981" "blickes" 32 31
"10982" "achtsamkeit" 4 4
"10983" "kutschensitze" 1 1
"10984" "red" 126 106
"10985" "waisenamte" 1 1
"10986" "verhandlungen" 19 18
"10987" "ahnungen" 32 31
"10988" "nachzusehen" 24 24
"10989" "vorlegte" 4 4
"10990" "verrätherischen" 5 5
"10991" "inhalte" 5 5
"10992" "kaufladen" 3 3
"10993" "vorüberkam" 16 16
"10994" "zeugwebers" 1 1
"10995" "verlasse" 26 25
"10996" "wortkarg" 11 11
"10997" "unzertrennlich" 11 11
"10998" "plauderte" 48 47
"10999" "erglänzte" 6 6
"11000" "familienfürsten" 1 1
"11001" "aufsuchte" 14 14
"11002" "besorgungen" 5 5
"11003" "erbot" 17 17
"11004" "schlimmes" 29 28
"11005" "angegriffen" 49 46
"11006" "schwebe" 12 12
"11007" "gepeinigte" 4 4
"11008" "huldreiche" 1 1
"11009" "bedrängten" 18 18
"11010" "unfreundlichkeit" 5 5
"11011" "beauftragte" 3 3
"11012" "geweihte" 9 9
"11013" "kerze" 42 36
"11014" "haltiges" 1 1
"11015" "sogenanntes" 5 5
"11016" "taglicht" 1 1
"11017" "waisenkindes" 1 1
"11018" "weggegangen" 19 18
"11019" "briefchen" 15 15
"11020" "fällig" 4 4
"11021" "knirschte" 27 27
"11022" "gebund" 2 2
"11023" "enthielt" 68 64
"11024" "kerzen" 58 46
"11025" "sengen" 2 2
"11026" "brennen" 71 67
"11027" "elftes" 4 4
"11028" "glühten" 31 30
"11029" "schneeflocken" 8 8
"11030" "glut" 94 90
"11031" "späherauge" 1 1
"11032" "geweihten" 13 13
"11033" "erfindungsreicher" 2 2
"11034" "nachtlänge" 1 1
"11035" "verdachtlos" 3 3
"11036" "hinanfahrend" 1 1
"11037" "überdachte" 12 12
"11038" "jucken" 2 2
"11039" "bruderskind" 1 1
"11040" "verkomme" 1 1
"11041" "ansässigmachung" 1 1
"11042" "verhelfe" 3 3
"11043" "herumgestoßen" 1 1
"11044" "erbarmen" 56 54
"11045" "sterbenskrank" 1 1
"11046" "anschein" 50 50
"11047" "behäbige" 9 9
"11048" "wohlgemuthe" 3 3
"11049" "frischauf" 1 1
"11050" "sann" 79 71
"11051" "einzureden" 10 10
"11052" "leumund" 6 6
"11053" "verkünde" 2 2
"11054" "brandstifter" 8 8
"11055" "umschauend" 10 10
"11056" "glücksstern" 4 4
"11057" "willigen" 15 15
"11058" "gesammten" 6 6
"11059" "wollvorrath" 1 1
"11060" "übernehme" 3 3
"11061" "mäßiger" 12 12
"11062" "mundstück" 6 5
"11063" "weinzufuhr" 1 1
"11064" "beleben" 23 23
"11065" "stotternd" 9 9
"11066" "erregt" 100 96
"11067" "erfindungsreichen" 2 2
"11068" "eitles" 9 9
"11069" "vollbracht" 33 30
"11070" "dämonischer" 1 1
"11071" "ablenkungen" 1 1
"11072" "übersprungen" 1 1
"11073" "besiegt" 22 21
"11074" "vorkommnisse" 4 4
"11075" "speise" 42 42
"11076" "verwandelt" 79 76
"11077" "darstellte" 15 15
"11078" "unabänderliche" 4 4
"11079" "zauberkreis" 6 6
"11080" "muthete" 4 4
"11081" "frohe" 30 29
"11082" "hohne" 12 12
"11083" "einschlagen" 18 18
"11084" "plackereien" 3 3
"11085" "erriethe" 3 3
"11086" "feierabend" 25 25
"11087" "brandlöschen" 1 1
"11088" "nassen" 39 38
"11089" "abgewischt" 6 6
"11090" "angekreidet" 1 1
"11091" "halstuch" 28 27
"11092" "streifend" 9 9
"11093" "seist" 18 18
"11094" "ungrades" 1 1
"11095" "aufrechter" 3 3
"11096" "verweisend" 7 7
"11097" "willfährig" 10 10
"11098" "eingehen" 28 28
"11099" "lenken" 35 35
"11100" "abgehaus'te" 1 1
"11101" "pferdedecke" 4 3
"11102" "geliehenen" 2 2
"11103" "leitseil" 3 3
"11104" "festhalte" 2 2
"11105" "mühsamen" 6 6
"11106" "höchlich" 21 21
"11107" "ablieferung" 2 2
"11108" "entschlusses" 9 8
"11109" "nachtgebet" 11 8
"11110" "taumelnd" 12 12
"11111" "besinnen" 102 100
"11112" "weißverhüllte" 1 1
"11113" "anhalten" 21 21
"11114" "gestreckten" 5 5
"11115" "hüben" 18 18
"11116" "rumfahren" 1 1
"11117" "elendes" 22 21
"11118" "sorgenfreie" 3 3
"11119" "gestopft" 7 7
"11120" "springenden" 3 3
"11121" "funken" 56 54
"11122" "regnete" 13 13
"11123" "zündeten" 4 4
"11124" "ebene" 80 72
"11125" "funkensäulen" 2 2
"11126" "regnet" 11 11
"11127" "traumgesicht" 2 2
"11128" "vorbedeutung" 16 16
"11129" "knallend" 2 2
"11130" "eintrete" 1 1
"11131" "schlagend" 16 15
"11132" "dir's" 139 124
"11133" "deck" 29 21
"11134" "arglosen" 11 11
"11135" "umkäm" 1 1
"11136" "nausspringen" 1 1
"11137" "dunghaufen" 1 1
"11138" "vorübergehender" 5 5
"11139" "gezeigt" 108 107
"11140" "kutschensitzes" 1 1
"11141" "verstreuen" 3 3
"11142" "fallenden" 17 17
"11143" "schnee's" 2 2
"11144" "vollführen" 6 6
"11145" "ankam" 60 58
"11146" "stattfinden" 22 22
"11147" "herausbringen" 21 20
"11148" "anthue" 2 2
"11149" "niederschlug" 9 9
"11150" "bekommst" 9 9
"11151" "kleid" 131 120
"11152" "verlumpt" 3 3
"11153" "ehrennamen" 2 2
"11154" "angriff" 39 39
"11155" "nachreden" 9 9
"11156" "kochten" 3 3
"11157" "gerechtfertigt" 20 20
"11158" "schlechteste" 24 22
"11159" "traute" 48 47
"11160" "gefalteten" 51 51
"11161" "anbetend" 3 3
"11162" "sichtbarlich" 8 7
"11163" "familienliebe" 1 1
"11164" "verdammungswürdige" 1 1
"11165" "verkannte" 4 4
"11166" "nachschauen" 6 6
"11167" "strengem" 9 9
"11168" "medard's" 11 11
"11169" "entrückt" 11 11
"11170" "schafstalle" 1 1
"11171" "gesessen" 124 116
"11172" "zwölftes" 4 4
"11173" "veränderliches" 1 1
"11174" "aprilwetter" 1 1
"11175" "keime" 10 10
"11176" "bestellten" 9 9
"11177" "käufers" 1 1
"11178" "meldete" 84 83
"11179" "verschub" 1 1
"11180" "bälder" 6 6
"11181" "abhalten" 12 12
"11182" "prahlerisch" 6 6
"11183" "genaueste" 12 12
"11184" "nebengeschäft" 1 1
"11185" "gewaltsamer" 11 11
"11186" "zeitvertreib" 17 17
"11187" "wirkliche" 56 54
"11188" "jagd" 146 116
"11189" "gespannt" 68 67
"11190" "pulvervorrathes" 1 1
"11191" "schicklicher" 8 8
"11192" "kirchenfenster" 8 8
"11193" "blinken" 5 5
"11194" "weihekerze" 1 1
"11195" "berechnet" 19 19
"11196" "erlischt" 5 5
"11197" "weithinziehende" 1 1
"11198" "aufrichtete" 23 23
"11199" "niedergekniet" 5 5
"11200" "verscharrte" 3 2
"11201" "fußtapfe" 1 1
"11202" "unkenntlichkeit" 7 7
"11203" "geradenweges" 1 1
"11204" "heimzugehen" 2 2
"11205" "ängstigte" 17 17
"11206" "entdeckt" 83 82
"11207" "vorzeitig" 7 7
"11208" "schutte" 5 5
"11209" "begraben" 128 111
"11210" "ruhelose" 2 2
"11211" "letztenmal" 15 14
"11212" "schlimmen" 39 39
"11213" "vorsätzen" 9 9
"11214" "gewaltigem" 4 4
"11215" "ringen" 37 37
"11216" "überraschende" 13 13
"11217" "denkens" 9 9
"11218" "umbringen" 20 19
"11219" "brandstiften" 3 3
"11220" "vorweg" 9 9
"11221" "rettest" 1 1
"11222" "gemarkung" 4 4
"11223" "hartgefrorner" 1 1
"11224" "missethäter" 16 13
"11225" "verstopfte" 2 2
"11226" "spalt" 8 8
"11227" "gefahrlosen" 2 2
"11228" "vollbringung" 1 1
"11229" "gewahrte" 78 77
"11230" "endliche" 6 6
"11231" "ausführung" 64 61
"11232" "wichtigste" 20 20
"11233" "übersieht" 6 6
"11234" "bote" 44 40
"11235" "kohlenhof-bäuerin" 1 1
"11236" "erwünschte" 8 8
"11237" "gebrochenen" 21 21
"11238" "base" 126 79
"11239" "verreisen" 17 14
"11240" "schellengeklingel" 2 2
"11241" "davonrollte" 1 1
"11242" "reckte" 34 33
"11243" "ausholen" 10 10
"11244" "sorgfältig" 91 85
"11245" "scheunenleiter" 1 1
"11246" "gradaufstehenden" 1 1
"11247" "stemmte" 36 36
"11248" "kletterte" 34 33
"11249" "behende" 11 11
"11250" "sprosse" 6 5
"11251" "keuchend" 25 24
"11252" "pulversäckchen" 1 1
"11253" "mondlicht" 38 37
"11254" "hereindringen" 2 2
"11255" "ausruhend" 7 7
"11256" "vertheilte" 12 12
"11257" "schichten" 6 6
"11258" "aufgehobenen" 11 11
"11259" "kürzen" 1 1
"11260" "haarigen" 1 1
"11261" "erfaßt" 53 50
"11262" "dröhnten" 10 10
"11263" "krallige" 1 1
"11264" "bin's" 36 35
"11265" "zuchthäusler" 1 1
"11266" "spöttisch" 77 76
"11267" "brandkasse" 1 1
"11268" "bezahlt's" 1 1
"11269" "schnellte" 18 18
"11270" "erwürge" 2 2
"11271" "hallunk" 2 2
"11272" "lasset" 26 23
"11273" "halberstickter" 3 3
"11274" "mörder" 140 114
"11275" "mitwisser" 4 4
"11276" "redest" 24 23
"11277" "eide" 5 5
"11278" "festhaltend" 8 8
"11279" "lockerer" 2 2
"11280" "mitthun" 2 2
"11281" "losgeht" 6 6
"11282" "gestohlen" 44 38
"11283" "fraget" 5 4
"11284" "schwefelhölzle" 1 1
"11285" "spritzenhäusle" 1 1
"11286" "spritze" 7 4
"11287" "rädergestell" 1 1
"11288" "schrauben" 6 6
"11289" "dumm" 115 101
"11290" "geschlossen" 172 166
"11291" "kranker" 6 6
"11292" "schmerzte" 23 22
"11293" "sorglich" 20 20
"11294" "einreiben" 4 4
"11295" "albern" 27 25
"11296" "schaffe" 13 12
"11297" "gemeinen" 48 47
"11298" "höhnischen" 8 8
"11299" "beiseiteschleppen" 1 1
"11300" "man's" 77 71
"11301" "ahne" 15 14
"11302" "vertheidigende" 1 1
"11303" "wohlbedachten" 1 1
"11304" "anordnung" 20 19
"11305" "ausgeführt" 24 24
"11306" "verwandelte" 33 33
"11307" "hinterrücks" 7 7
"11308" "auszuführen" 36 36
"11309" "gemächlich" 18 17
"11310" "wade" 1 1
"11311" "eingerieben" 2 2
"11312" "grinsend" 12 12
"11313" "gekriegt" 22 22
"11314" "innerste" 27 27
"11315" "meistern" 13 12
"11316" "tödtlichen" 9 9
"11317" "stampfte" 32 32
"11318" "erdrosselt" 3 3
"11319" "dienstleute" 15 15
"11320" "nebenbau" 4 4
"11321" "hülferuf" 8 7
"11322" "ausgespitzter" 1 1
"11323" "zeitlebens" 23 23
"11324" "gefesselt" 51 51
"11325" "gräßlich" 26 25
"11326" "gerungen" 14 14
"11327" "unterthänigkeit" 4 4
"11328" "gewahr" 56 55
"11329" "weichmüthiges" 1 1
"11330" "versteiften" 1 1
"11331" "hartgesottenen" 1 1
"11332" "zuthulich" 3 3
"11333" "vorschlage" 6 6
"11334" "ausheben" 3 3
"11335" "durchzug" 2 2
"11336" "hinausschlage" 1 1
"11337" "heimsucht" 3 3
"11338" "verbrechens" 27 27
"11339" "wandelt" 20 17
"11340" "pein" 34 32
"11341" "zucken" 43 43
"11342" "ausredet" 1 1
"11343" "begegnung" 74 72
"11344" "weilt" 5 5
"11345" "behütet" 6 6
"11346" "wahrt" 1 1
"11347" "ahnungslosen" 6 6
"11348" "reißen" 58 58
"11349" "vorkam" 52 51
"11350" "knistere" 1 1
"11351" "wänden" 85 84
"11352" "hahn" 166 89
"11353" "krähte" 9 9
"11354" "fäuste" 25 24
"11355" "bezwang" 23 23
"11356" "geartet" 6 6
"11357" "menschenherz" 14 14
"11358" "trost" 199 186
"11359" "schöpfte" 24 24
"11360" "unschuldvoll" 1 1
"11361" "mord" 78 69
"11362" "ruhigem" 19 19
"11363" "dreizehntes" 4 4
"11364" "beiderseitigen" 9 9
"11365" "tageslicht" 26 26
"11366" "blitzesschnelle" 11 11
"11367" "messingschrauben" 2 2
"11368" "zeigend" 10 10
"11369" "geholt" 61 61
"11370" "vergrab" 2 2
"11371" "sagst" 139 122
"11372" "sympathiedoctor" 1 1
"11373" "ofen" 147 116
"11374" "geheizt" 4 4
"11375" "brennt's" 6 5
"11376" "kloben" 4 4
"11377" "flugfeuer" 2 2
"11378" "dächer" 40 39
"11379" "wisset" 40 36
"11380" "blitzdumm" 1 1
"11381" "fünkeln" 1 1
"11382" "verdächtig" 36 35
"11383" "vorkommen" 51 51
"11384" "sag's" 50 47
"11385" "verdammter" 8 8
"11386" "scheinheiliger" 2 2
"11387" "waisenpflegerle" 1 1
"11388" "popple" 1 1
"11389" "thierle" 2 2
